"Havaintoasema","Vuosi","Kuukausi","Päivä","Aika [Paikallinen aika]","Sademäärä [mm]","Lumensyvyys [cm]"
"Kokkola Santahaka","2015","2","3","02:00","0.8","33"
"Kokkola Santahaka","2015","2","4","02:00","0.1","34"
"Kokkola Santahaka","2015","2","5","02:00","1","34"
"Kokkola Santahaka","2015","2","6","02:00","2","33"
"Kokkola Santahaka","2015","2","7","02:00","-1","32"
"Kokkola Santahaka","2015","2","8","02:00","0.7","30"
"Kokkola Santahaka","2015","2","9","02:00","-1","30"
"Kokkola Santahaka","2015","2","10","02:00","-1","29"
"Kokkola Santahaka","2015","2","11","02:00","-1","24"
"Kokkola Santahaka","2015","2","12","02:00","-1","19"
"Kokkola Santahaka","2015","2","13","02:00","2.2","19"
"Kokkola Santahaka","2015","2","14","02:00","0.5","18"
"Kokkola Santahaka","2015","2","15","02:00","-1","20"
"Kokkola Santahaka","2015","2","16","02:00","-1","20"
"Kokkola Santahaka","2015","2","17","02:00","0.6","19"
"Kokkola Santahaka","2015","2","18","02:00","0.5","19"
"Kokkola Santahaka","2015","2","19","02:00","1.1","19"
"Kokkola Santahaka","2015","2","20","02:00","0.5","15"
"Kokkola Santahaka","2015","2","21","02:00","-1","13"
"Kokkola Santahaka","2015","2","22","02:00","-1","11"
"Kokkola Santahaka","2015","2","23","02:00","0.8","12"
"Kokkola Santahaka","2015","2","24","02:00","-1","12"
"Kokkola Santahaka","2015","2","25","02:00","0.3","11"
"Kokkola Santahaka","2015","2","26","02:00","-1","8"
"Kokkola Santahaka","2015","2","27","02:00","-1","6"
"Kokkola Santahaka","2015","2","28","02:00","0.2","5"
"Kokkola Santahaka","2015","3","1","02:00","0.1","4"
"Kokkola Santahaka","2015","3","2","02:00","0.6","3"
"Kokkola Santahaka","2015","3","3","02:00","1.9","0"
"Kokkola Santahaka","2015","3","4","02:00","0.7","0"
"Kokkola Santahaka","2015","3","5","02:00","0.8","-1"
"Kokkola Santahaka","2015","3","6","02:00","-1","-1"
"Kokkola Santahaka","2015","3","7","02:00","2.3","-1"
"Kokkola Santahaka","2015","3","8","02:00","-1","-1"
"Kokkola Santahaka","2015","3","9","02:00","-1","-1"
"Kokkola Santahaka","2015","3","10","02:00","3.7","-1"
"Kokkola Santahaka","2015","3","11","02:00","-1","-1"
"Kokkola Santahaka","2015","3","12","02:00","-1","-1"
"Kokkola Santahaka","2015","3","13","02:00","-1","-1"
"Kokkola Santahaka","2015","3","14","02:00","-1","-1"
"Kokkola Santahaka","2015","3","15","02:00","-1","-1"
"Kokkola Santahaka","2015","3","16","02:00","-1","-1"
"Kokkola Santahaka","2015","3","17","02:00","-1","-1"
"Kokkola Santahaka","2015","3","18","02:00","-1","-1"
"Kokkola Santahaka","2015","3","19","02:00","-1","-1"
"Kokkola Santahaka","2015","3","20","02:00","-1","-1"
"Kokkola Santahaka","2015","3","21","02:00","-1","-1"
"Kokkola Santahaka","2015","3","22","02:00","1.9","-1"
"Kokkola Santahaka","2015","3","23","02:00","9.3","-1"
"Kokkola Santahaka","2015","3","24","02:00","0.1","-1"
"Kokkola Santahaka","2015","3","25","02:00","-1","-1"
"Kokkola Santahaka","2015","3","26","02:00","-1","-1"
"Kokkola Santahaka","2015","3","27","02:00","3.8","-1"
"Kokkola Santahaka","2015","3","28","02:00","6.7","-1"
"Kokkola Santahaka","2015","3","29","02:00","0.8","-1"
"Kokkola Santahaka","2015","3","30","03:00","5.1","-1"
"Kokkola Santahaka","2015","3","31","03:00","1.9","2"
"Kokkola Santahaka","2015","4","1","03:00","-1","-1"
"Kokkola Santahaka","2015","4","2","03:00","-1","-1"
"Kokkola Santahaka","2015","4","3","03:00","-1","-1"
"Kokkola Santahaka","2015","4","4","03:00","-1","-1"
"Kokkola Santahaka","2015","4","5","03:00","-1","-1"
"Kokkola Santahaka","2015","4","6","03:00","0.9","-1"
"Kokkola Santahaka","2015","4","7","03:00","-1","-1"
"Kokkola Santahaka","2015","4","8","03:00","-1","-1"
"Kokkola Santahaka","2015","4","9","03:00","1.1","-1"
"Kokkola Santahaka","2015","4","10","03:00","2","-1"
"Kokkola Santahaka","2015","4","11","03:00","-1","-1"
"Kokkola Santahaka","2015","4","12","03:00","3.8","-1"
"Kokkola Santahaka","2015","4","13","03:00","14.6","-1"
"Kokkola Santahaka","2015","4","14","03:00","1","-1"
"Kokkola Santahaka","2015","4","15","03:00","2.5","-1"
"Kokkola Santahaka","2015","4","16","03:00","-1","-1"
"Kokkola Santahaka","2015","4","17","03:00","-1","-1"
"Kokkola Santahaka","2015","4","18","03:00","-1","-1"
"Kokkola Santahaka","2015","4","19","03:00","-1","-1"
"Kokkola Santahaka","2015","4","20","03:00","-1","-1"
"Kokkola Santahaka","2015","4","21","03:00","-1","-1"
"Kokkola Santahaka","2015","4","22","03:00","14.7","-1"
"Kokkola Santahaka","2015","4","23","03:00","1.4","-1"
"Kokkola Santahaka","2015","4","24","03:00","-1","-1"
"Kokkola Santahaka","2015","4","25","03:00","-1","-1"
"Kokkola Santahaka","2015","4","26","03:00","5.3","-1"
"Kokkola Santahaka","2015","4","27","03:00","-1","-1"
"Kokkola Santahaka","2015","4","28","03:00","-1","-1"
"Kokkola Santahaka","2015","4","29","03:00","-1","-1"
"Kokkola Santahaka","2015","4","30","03:00","-1","-1"
"Kokkola Santahaka","2015","5","1","03:00","1","-1"
"Kokkola Santahaka","2015","5","2","03:00","-1","-1"
"Kokkola Santahaka","2015","5","3","03:00","-1","-1"
"Kokkola Santahaka","2015","5","4","03:00","-1","-1"
"Kokkola Santahaka","2015","5","5","03:00","-1","-1"
"Kokkola Santahaka","2015","5","6","03:00","2.3","-1"
"Kokkola Santahaka","2015","5","7","03:00","2.2","-1"
"Kokkola Santahaka","2015","5","8","03:00","11.4","-1"
"Kokkola Santahaka","2015","5","9","03:00","0.4","-1"
"Kokkola Santahaka","2015","5","10","03:00","3.4","-1"
"Kokkola Santahaka","2015","5","11","03:00","1.8","-1"
"Kokkola Santahaka","2015","5","12","03:00","0.4","-1"
"Kokkola Santahaka","2015","5","13","03:00","30.3","-1"
"Kokkola Santahaka","2015","5","14","03:00","0.7","-1"
"Kokkola Santahaka","2015","5","15","03:00","0.2","-1"
"Kokkola Santahaka","2015","5","16","03:00","-1","-1"
"Kokkola Santahaka","2015","5","17","03:00","1.1","-1"
"Kokkola Santahaka","2015","5","18","03:00","6.7","-1"
"Kokkola Santahaka","2015","5","19","03:00","1.9","-1"
"Kokkola Santahaka","2015","5","20","03:00","1.4","-1"
"Kokkola Santahaka","2015","5","21","03:00","-1","-1"
"Kokkola Santahaka","2015","5","22","03:00","1.9","-1"
"Kokkola Santahaka","2015","5","23","03:00","5.3","-1"
"Kokkola Santahaka","2015","5","24","03:00","-1","-1"
"Kokkola Santahaka","2015","5","25","03:00","0.7","-1"
"Kokkola Santahaka","2015","5","26","03:00","12.7","-1"
"Kokkola Santahaka","2015","5","27","03:00","0.2","-1"
"Kokkola Santahaka","2015","5","28","03:00","-1","-1"
"Kokkola Santahaka","2015","5","29","03:00","6.5","-1"
"Kokkola Santahaka","2015","5","30","03:00","2.6","-1"
"Kokkola Santahaka","2015","5","31","03:00","1.5","-1"
"Kokkola Santahaka","2015","6","1","03:00","2.2","-1"
"Kokkola Santahaka","2015","6","2","03:00","10.4","-1"
"Kokkola Santahaka","2015","6","3","03:00","0.1","-1"
"Kokkola Santahaka","2015","6","4","03:00","0.1","-1"
"Kokkola Santahaka","2015","6","5","03:00","-1","-1"
"Kokkola Santahaka","2015","6","6","03:00","7.4","-1"
"Kokkola Santahaka","2015","6","7","03:00","7.1","-1"
"Kokkola Santahaka","2015","6","8","03:00","1.2","-1"
"Kokkola Santahaka","2015","6","9","03:00","-1","-1"
"Kokkola Santahaka","2015","6","10","03:00","0.3","-1"
"Kokkola Santahaka","2015","6","11","03:00","-1","-1"
"Kokkola Santahaka","2015","6","12","03:00","1.5","-1"
"Kokkola Santahaka","2015","6","13","03:00","-1","-1"
"Kokkola Santahaka","2015","6","14","03:00","1.9","-1"
"Kokkola Santahaka","2015","6","15","03:00","0.3","-1"
"Kokkola Santahaka","2015","6","16","03:00","0.1","-1"
"Kokkola Santahaka","2015","6","17","03:00","-1","-1"
"Kokkola Santahaka","2015","6","18","03:00","2.1","-1"
"Kokkola Santahaka","2015","6","19","03:00","4.2","-1"
"Kokkola Santahaka","2015","6","20","03:00","5.2","-1"
"Kokkola Santahaka","2015","6","21","03:00","-1","-1"
"Kokkola Santahaka","2015","6","22","03:00","5.7","-1"
"Kokkola Santahaka","2015","6","23","03:00","-1","-1"
"Kokkola Santahaka","2015","6","24","03:00","20.1","-1"
"Kokkola Santahaka","2015","6","25","03:00","0.1","-1"
"Kokkola Santahaka","2015","6","26","03:00","3.8","-1"
"Kokkola Santahaka","2015","6","27","03:00","-1","-1"
"Kokkola Santahaka","2015","6","28","03:00","-1","-1"
"Kokkola Santahaka","2015","6","29","03:00","1.4","-1"
"Kokkola Santahaka","2015","6","30","03:00","0.8","-1"
"Kokkola Santahaka","2015","7","1","03:00","-1","-1"
"Kokkola Santahaka","2015","7","2","03:00","-1","-1"
"Kokkola Santahaka","2015","7","3","03:00","2.9","-1"
"Kokkola Santahaka","2015","7","4","03:00","0.1","-1"
"Kokkola Santahaka","2015","7","5","03:00","-1","-1"
"Kokkola Santahaka","2015","7","6","03:00","1.9","-1"
"Kokkola Santahaka","2015","7","7","03:00","2.5","-1"
"Kokkola Santahaka","2015","7","8","03:00","20.3","-1"
"Kokkola Santahaka","2015","7","9","03:00","4.8","-1"
"Kokkola Santahaka","2015","7","10","03:00","1","-1"
"Kokkola Santahaka","2015","7","11","03:00","-1","-1"
"Kokkola Santahaka","2015","7","12","03:00","-1","-1"
"Kokkola Santahaka","2015","7","13","03:00","-1","-1"
"Kokkola Santahaka","2015","7","14","03:00","-1","-1"
"Kokkola Santahaka","2015","7","15","03:00","0.1","-1"
"Kokkola Santahaka","2015","7","16","03:00","-1","-1"
"Kokkola Santahaka","2015","7","17","03:00","-1","-1"
"Kokkola Santahaka","2015","7","18","03:00","4.5","-1"
"Kokkola Santahaka","2015","7","19","03:00","0.7","-1"
"Kokkola Santahaka","2015","7","20","03:00","-1","-1"
"Kokkola Santahaka","2015","7","21","03:00","-1","-1"
"Kokkola Santahaka","2015","7","22","03:00","-1","-1"
"Kokkola Santahaka","2015","7","23","03:00","0.8","-1"
"Kokkola Santahaka","2015","7","24","03:00","5.2","-1"
"Kokkola Santahaka","2015","7","25","03:00","-1","-1"
"Kokkola Santahaka","2015","7","26","03:00","2","-1"
"Kokkola Santahaka","2015","7","27","03:00","1.8","-1"
"Kokkola Santahaka","2015","7","28","03:00","-1","-1"
"Kokkola Santahaka","2015","7","29","03:00","2.5","-1"
"Kokkola Santahaka","2015","7","30","03:00","1","-1"
"Kokkola Santahaka","2015","7","31","03:00","-1","-1"
"Kokkola Santahaka","2015","8","1","03:00","2.1","-1"
"Kokkola Santahaka","2015","8","2","03:00","3.3","-1"
"Kokkola Santahaka","2015","8","3","03:00","0.2","-1"
"Kokkola Santahaka","2015","8","4","03:00","0.2","-1"
"Kokkola Santahaka","2015","8","5","03:00","-1","-1"
"Kokkola Santahaka","2015","8","6","03:00","-1","-1"
"Kokkola Santahaka","2015","8","7","03:00","-1","-1"
"Kokkola Santahaka","2015","8","8","03:00","0.1","-1"
"Kokkola Santahaka","2015","8","9","03:00","-1","-1"
"Kokkola Santahaka","2015","8","10","03:00","-1","-1"
"Kokkola Santahaka","2015","8","11","03:00","1","-1"
"Kokkola Santahaka","2015","8","12","03:00","-1","-1"
"Kokkola Santahaka","2015","8","13","03:00","-1","-1"
"Kokkola Santahaka","2015","8","14","03:00","-1","-1"
"Kokkola Santahaka","2015","8","15","03:00","-1","-1"
"Kokkola Santahaka","2015","8","16","03:00","-1","-1"
"Kokkola Santahaka","2015","8","17","03:00","-1","-1"
"Kokkola Santahaka","2015","8","18","03:00","-1","-1"
"Kokkola Santahaka","2015","8","19","03:00","-1","-1"
"Kokkola Santahaka","2015","8","20","03:00","-1","-1"
"Kokkola Santahaka","2015","8","21","03:00","-1","-1"
"Kokkola Santahaka","2015","8","22","03:00","-1","-1"
"Kokkola Santahaka","2015","8","23","03:00","-1","-1"
"Kokkola Santahaka","2015","8","24","03:00","-1","-1"
"Kokkola Santahaka","2015","8","25","03:00","-1","-1"
"Kokkola Santahaka","2015","8","26","03:00","3.2","-1"
"Kokkola Santahaka","2015","8","27","03:00","4.1","-1"
"Kokkola Santahaka","2015","8","28","03:00","24.5","-1"
"Kokkola Santahaka","2015","8","29","03:00","-1","-1"
"Kokkola Santahaka","2015","8","30","03:00","-1","-1"
"Kokkola Santahaka","2015","8","31","03:00","-1","-1"
"Kokkola Santahaka","2015","9","1","03:00","-1","-1"
"Kokkola Santahaka","2015","9","2","03:00","-1","-1"
"Kokkola Santahaka","2015","9","3","03:00","-1","-1"
"Kokkola Santahaka","2015","9","4","03:00","4.5","-1"
"Kokkola Santahaka","2015","9","5","03:00","3.5","-1"
"Kokkola Santahaka","2015","9","6","03:00","12","-1"
"Kokkola Santahaka","2015","9","7","03:00","-1","-1"
"Kokkola Santahaka","2015","9","8","03:00","-1","-1"
"Kokkola Santahaka","2015","9","9","03:00","-1","-1"
"Kokkola Santahaka","2015","9","10","03:00","-1","-1"
"Kokkola Santahaka","2015","9","11","03:00","-1","-1"
"Kokkola Santahaka","2015","9","12","03:00","-1","-1"
"Kokkola Santahaka","2015","9","13","03:00","-1","-1"
"Kokkola Santahaka","2015","9","14","03:00","-1","-1"
"Kokkola Santahaka","2015","9","15","03:00","1.1","-1"
"Kokkola Santahaka","2015","9","16","03:00","0.2","-1"
"Kokkola Santahaka","2015","9","17","03:00","19.8","-1"
"Kokkola Santahaka","2015","9","18","03:00","28","-1"
"Kokkola Santahaka","2015","9","19","03:00","0.3","-1"
"Kokkola Santahaka","2015","9","20","03:00","0.1","-1"
"Kokkola Santahaka","2015","9","21","03:00","-1","-1"
"Kokkola Santahaka","2015","9","22","03:00","3.1","-1"
"Kokkola Santahaka","2015","9","23","03:00","0.3","-1"
"Kokkola Santahaka","2015","9","24","03:00","8.6","-1"
"Kokkola Santahaka","2015","9","25","03:00","0.1","-1"
"Kokkola Santahaka","2015","9","26","03:00","-1","-1"
"Kokkola Santahaka","2015","9","27","03:00","1.4","-1"
"Kokkola Santahaka","2015","9","28","03:00","-1","-1"
"Kokkola Santahaka","2015","9","29","03:00","0.7","-1"
"Kokkola Santahaka","2015","9","30","03:00","-1","-1"
"Kokkola Santahaka","2015","10","1","03:00","3.9","-1"
"Kokkola Santahaka","2015","10","2","03:00","1.4","-1"
"Kokkola Santahaka","2015","10","3","03:00","-1","-1"
"Kokkola Santahaka","2015","10","4","03:00","-1","-1"
"Kokkola Santahaka","2015","10","5","03:00","-1","-1"
"Kokkola Santahaka","2015","10","6","03:00","-1","-1"
"Kokkola Santahaka","2015","10","7","03:00","-1","-1"
"Kokkola Santahaka","2015","10","8","03:00","-1","-1"
"Kokkola Santahaka","2015","10","9","03:00","0.1","-1"
"Kokkola Santahaka","2015","10","10","03:00","-1","-1"
"Kokkola Santahaka","2015","10","11","03:00","-1","-1"
"Kokkola Santahaka","2015","10","12","03:00","-1","-1"
"Kokkola Santahaka","2015","10","13","03:00","-1","-1"
"Kokkola Santahaka","2015","10","14","03:00","-1","-1"
"Kokkola Santahaka","2015","10","15","03:00","-1","-1"
"Kokkola Santahaka","2015","10","16","03:00","0.3","-1"
"Kokkola Santahaka","2015","10","17","03:00","-1","-1"
"Kokkola Santahaka","2015","10","18","03:00","-1","-1"
"Kokkola Santahaka","2015","10","19","03:00","-1","-1"
"Kokkola Santahaka","2015","10","20","03:00","1","-1"
"Kokkola Santahaka","2015","10","21","03:00","9","0"
"Kokkola Santahaka","2015","10","22","03:00","9.4","-1"
"Kokkola Santahaka","2015","10","23","03:00","0.5","-1"
"Kokkola Santahaka","2015","10","24","03:00","-1","-1"
"Kokkola Santahaka","2015","10","25","03:00","6.2","-1"
"Kokkola Santahaka","2015","10","26","02:00","5.7","-1"
"Kokkola Santahaka","2015","10","27","02:00","-1","-1"
"Kokkola Santahaka","2015","10","28","02:00","-1","-1"
"Kokkola Santahaka","2015","10","29","02:00","-1","-1"
"Kokkola Santahaka","2015","10","30","02:00","-1","0"
"Kokkola Santahaka","2015","10","31","02:00","0.3","-1"
"Kokkola Santahaka","2015","11","1","02:00","0.1","-1"
"Kokkola Santahaka","2015","11","2","02:00","-1","-1"
"Kokkola Santahaka","2015","11","3","02:00","0.2","-1"
"Kokkola Santahaka","2015","11","4","02:00","-1","-1"
"Kokkola Santahaka","2015","11","5","02:00","0.2","-1"
"Kokkola Santahaka","2015","11","6","02:00","2.5","-1"
"Kokkola Santahaka","2015","11","7","02:00","2.6","-1"
"Kokkola Santahaka","2015","11","8","02:00","0.5","-1"
"Kokkola Santahaka","2015","11","9","02:00","1.5","-1"
"Kokkola Santahaka","2015","11","10","02:00","0.4","-1"
"Kokkola Santahaka","2015","11","11","02:00","1.5","-1"
"Kokkola Santahaka","2015","11","12","02:00","0.8","-1"
"Kokkola Santahaka","2015","11","13","02:00","7.6","-1"
"Kokkola Santahaka","2015","11","14","02:00","0.8","-1"
"Kokkola Santahaka","2015","11","15","02:00","4.1","-1"
"Kokkola Santahaka","2015","11","16","02:00","0.6","-1"
"Kokkola Santahaka","2015","11","17","02:00","2","-1"
"Kokkola Santahaka","2015","11","18","02:00","-1","-1"
"Kokkola Santahaka","2015","11","19","02:00","0.5","-1"
"Kokkola Santahaka","2015","11","20","02:00","13.6","-1"
"Kokkola Santahaka","2015","11","21","02:00","7.3","12"
"Kokkola Santahaka","2015","11","22","02:00","1.3","16"
"Kokkola Santahaka","2015","11","23","02:00","-1","14"
"Kokkola Santahaka","2015","11","24","02:00","3.6","12"
"Kokkola Santahaka","2015","11","25","02:00","3.3","8"
"Kokkola Santahaka","2015","11","26","02:00","0.4","-1"
"Kokkola Santahaka","2015","11","27","02:00","0.1","-1"
"Kokkola Santahaka","2015","11","28","02:00","7.7","-1"
"Kokkola Santahaka","2015","11","29","02:00","0.4","-1"
"Kokkola Santahaka","2015","11","30","02:00","11.7","-1"
"Kokkola Santahaka","2015","12","1","02:00","1.9","0"
"Kokkola Santahaka","2015","12","2","02:00","3","-1"
"Kokkola Santahaka","2015","12","3","02:00","1.9","0"
"Kokkola Santahaka","2015","12","4","02:00","12.9","0"
"Kokkola Santahaka","2015","12","5","02:00","5.5","7"
"Kokkola Santahaka","2015","12","6","02:00","-1","2"
"Kokkola Santahaka","2015","12","7","02:00","-1","2"
"Kokkola Santahaka","2015","12","8","02:00","2.6","-1"
"Kokkola Santahaka","2015","12","9","02:00","2.3","-1"
"Kokkola Santahaka","2015","12","10","02:00","9.9","-1"
"Kokkola Santahaka","2015","12","11","02:00","-1","-1"
"Kokkola Santahaka","2015","12","12","02:00","0.7","-1"
"Kokkola Santahaka","2015","12","13","02:00","-1","-1"
"Kokkola Santahaka","2015","12","14","02:00","-1","-1"
"Kokkola Santahaka","2015","12","15","02:00","3.1","-1"
"Kokkola Santahaka","2015","12","16","02:00","-1","4"
"Kokkola Santahaka","2015","12","17","02:00","0.1","4"
"Kokkola Santahaka","2015","12","18","02:00","9.6","4"
"Kokkola Santahaka","2015","12","19","02:00","3","4"
"Kokkola Santahaka","2015","12","20","02:00","10.1","-1"
"Kokkola Santahaka","2015","12","21","02:00","0.7","-1"
"Kokkola Santahaka","2015","12","22","02:00","1.5","-1"
"Kokkola Santahaka","2015","12","23","02:00","4.8","-1"
"Kokkola Santahaka","2015","12","24","02:00","0.4","2"
"Kokkola Santahaka","2015","12","25","02:00","1.9","-1"
"Kokkola Santahaka","2015","12","26","02:00","0.1","-1"
"Kokkola Santahaka","2015","12","27","02:00","-1","-1"
"Kokkola Santahaka","2015","12","28","02:00","-1","-1"
"Kokkola Santahaka","2015","12","29","02:00","-1","-1"
"Kokkola Santahaka","2015","12","30","02:00","-1","0"
"Kokkola Santahaka","2015","12","31","02:00","-1","-1"
"Kokkola Santahaka","2016","1","1","02:00","-1","-1"
"Kokkola Santahaka","2016","1","2","02:00","-1","-1"
"Kokkola Santahaka","2016","1","3","02:00","0.2","-1"
"Kokkola Santahaka","2016","1","4","02:00","-1","-1"
"Kokkola Santahaka","2016","1","5","02:00","-1","0"
"Kokkola Santahaka","2016","1","6","02:00","-1","0"
"Kokkola Santahaka","2016","1","7","02:00","2.4","0"
"Kokkola Santahaka","2016","1","8","02:00","0.1","4"
"Kokkola Santahaka","2016","1","9","02:00","0.1","3"
"Kokkola Santahaka","2016","1","10","02:00","-1","4"
"Kokkola Santahaka","2016","1","11","02:00","0.4","4"
"Kokkola Santahaka","2016","1","12","02:00","-1","5"
"Kokkola Santahaka","2016","1","13","02:00","1.2","5"
"Kokkola Santahaka","2016","1","14","02:00","11.1","2"
"Kokkola Santahaka","2016","1","15","02:00","1.9","18"
"Kokkola Santahaka","2016","1","16","02:00","3","18"
"Kokkola Santahaka","2016","1","17","02:00","-1","18"
"Kokkola Santahaka","2016","1","18","02:00","-1","16"
"Kokkola Santahaka","2016","1","19","02:00","-1","16"
"Kokkola Santahaka","2016","1","20","02:00","0.9","15"
"Kokkola Santahaka","2016","1","21","02:00","-1","18"
"Kokkola Santahaka","2016","1","22","02:00","-1","17"
"Kokkola Santahaka","2016","1","23","02:00","0.2","16"
"Kokkola Santahaka","2016","1","24","02:00","1.1","15"
"Kokkola Santahaka","2016","1","25","02:00","1.4","16"
"Kokkola Santahaka","2016","1","26","02:00","1","17"
"Kokkola Santahaka","2016","1","27","02:00","2.1","14"
"Kokkola Santahaka","2016","1","28","02:00","0.9","14"
"Kokkola Santahaka","2016","1","29","02:00","4.4","14"
"Kokkola Santahaka","2016","1","30","02:00","4.1","14"
"Kokkola Santahaka","2016","1","31","02:00","0.1","15"
"Kokkola Santahaka","2016","2","1","02:00","1.9","13"
"Kokkola Santahaka","2016","2","2","02:00","1","17"
"Kokkola Santahaka","2016","2","3","02:00","-1","18"
"Kokkola Santahaka","2016","2","4","02:00","1","17"
"Kokkola Santahaka","2016","2","5","02:00","-1","18"
"Kokkola Santahaka","2016","2","6","02:00","3.6","18"
"Kokkola Santahaka","2016","2","7","02:00","4","20"
"Kokkola Santahaka","2016","2","8","02:00","0.5","12"
"Kokkola Santahaka","2016","2","9","02:00","5","8"
"Kokkola Santahaka","2016","2","10","02:00","2.5","5"
"Kokkola Santahaka","2016","2","11","02:00","8.4","3"
"Kokkola Santahaka","2016","2","12","02:00","3.3","7"
"Kokkola Santahaka","2016","2","13","02:00","1.9","10"
"Kokkola Santahaka","2016","2","14","02:00","1.7","-"
"Kokkola Santahaka","2016","2","15","02:00","-1","-"
"Kokkola Santahaka","2016","2","16","02:00","-1","-"
"Kokkola Santahaka","2016","2","17","02:00","-1","-"
"Kokkola Santahaka","2016","2","18","02:00","1.6","11"
"Kokkola Santahaka","2016","2","19","02:00","0.8","13"
"Kokkola Santahaka","2016","2","20","02:00","0.5","12"
"Kokkola Santahaka","2016","2","21","02:00","0.9","12"
"Kokkola Santahaka","2016","2","22","02:00","1.9","13"
"Kokkola Santahaka","2016","2","23","02:00","0.6","15"
"Kokkola Santahaka","2016","2","24","02:00","1.5","15"
"Kokkola Santahaka","2016","2","25","02:00","-1","17"
"Kokkola Santahaka","2016","2","26","02:00","11.2","17"
"Kokkola Santahaka","2016","2","27","02:00","0.9","28"
"Kokkola Santahaka","2016","2","28","02:00","-1","27"
"Kokkola Santahaka","2016","2","29","02:00","-1","26"
"Kokkola Santahaka","2016","3","1","02:00","-1","25"
"Kokkola Santahaka","2016","3","2","02:00","-1","25"
"Kokkola Santahaka","2016","3","3","02:00","-1","24"
"Kokkola Santahaka","2016","3","4","02:00","0.2","24"
"Kokkola Santahaka","2016","3","5","02:00","-1","23"
"Kokkola Santahaka","2016","3","6","02:00","-1","23"
"Kokkola Santahaka","2016","3","7","02:00","0.7","22"
"Kokkola Santahaka","2016","3","8","02:00","-1","21"
"Kokkola Santahaka","2016","3","9","02:00","0.4","19"
"Kokkola Santahaka","2016","3","10","02:00","-1","19"
"Kokkola Santahaka","2016","3","11","02:00","-1","18"
"Kokkola Santahaka","2016","3","12","02:00","-1","18"
"Kokkola Santahaka","2016","3","13","02:00","0.1","19"
"Kokkola Santahaka","2016","3","14","02:00","-1","18"
"Kokkola Santahaka","2016","3","15","02:00","-1","18"
"Kokkola Santahaka","2016","3","16","02:00","-1","15"
"Kokkola Santahaka","2016","3","17","02:00","2.6","12"
"Kokkola Santahaka","2016","3","18","02:00","-1","13"
"Kokkola Santahaka","2016","3","19","02:00","-1","12"
"Kokkola Santahaka","2016","3","20","02:00","0.1","12"
"Kokkola Santahaka","2016","3","21","02:00","-1","11"
"Kokkola Santahaka","2016","3","22","02:00","0.1","12"
"Kokkola Santahaka","2016","3","23","02:00","1.3","12"
"Kokkola Santahaka","2016","3","24","02:00","2.1","14"
"Kokkola Santahaka","2016","3","25","02:00","0.1","14"
"Kokkola Santahaka","2016","3","26","02:00","-1","12"
"Kokkola Santahaka","2016","3","27","02:00","-1","10"
"Kokkola Santahaka","2016","3","28","03:00","-1","2"
"Kokkola Santahaka","2016","3","29","03:00","0.2","-1"
"Kokkola Santahaka","2016","3","30","03:00","0.1","-1"
"Kokkola Santahaka","2016","3","31","03:00","0.8","-1"
"Kokkola Santahaka","2016","4","1","03:00","-1","-1"
"Kokkola Santahaka","2016","4","2","03:00","-1","-1"
"Kokkola Santahaka","2016","4","3","03:00","-1","-1"
"Kokkola Santahaka","2016","4","4","03:00","0.4","-1"
"Kokkola Santahaka","2016","4","5","03:00","3","-1"
"Kokkola Santahaka","2016","4","6","03:00","2.8","-1"
"Kokkola Santahaka","2016","4","7","03:00","8.3","-1"
"Kokkola Santahaka","2016","4","8","03:00","-1","-1"
"Kokkola Santahaka","2016","4","9","03:00","-1","-1"
"Kokkola Santahaka","2016","4","10","03:00","-1","-1"
"Kokkola Santahaka","2016","4","11","03:00","-1","-1"
"Kokkola Santahaka","2016","4","12","03:00","0.1","-1"
"Kokkola Santahaka","2016","4","13","03:00","-1","-1"
"Kokkola Santahaka","2016","4","14","03:00","-1","-1"
"Kokkola Santahaka","2016","4","15","03:00","-1","-1"
"Kokkola Santahaka","2016","4","16","03:00","0.6","-"
"Kokkola Santahaka","2016","4","17","03:00","1.6","-"
"Kokkola Santahaka","2016","4","18","03:00","2.1","-"
"Kokkola Santahaka","2016","4","19","03:00","2.5","-"
"Kokkola Santahaka","2016","4","20","03:00","1.3","-1"
"Kokkola Santahaka","2016","4","21","03:00","-1","-1"
"Kokkola Santahaka","2016","4","22","03:00","-1","-1"
"Kokkola Santahaka","2016","4","23","03:00","-1","-"
"Kokkola Santahaka","2016","4","24","03:00","-1","-1"
"Kokkola Santahaka","2016","4","25","03:00","3","-1"
"Kokkola Santahaka","2016","4","26","03:00","17.7","-1"
"Kokkola Santahaka","2016","4","27","03:00","0.8","-1"
"Kokkola Santahaka","2016","4","28","03:00","3.7","-1"
"Kokkola Santahaka","2016","4","29","03:00","1.4","-1"
"Kokkola Santahaka","2016","4","30","03:00","0.4","-1"
"Kokkola Santahaka","2016","5","1","03:00","-1","-1"
"Kokkola Santahaka","2016","5","2","03:00","-1","-1"
"Kokkola Santahaka","2016","5","3","03:00","-1","-1"
"Kokkola Santahaka","2016","5","4","03:00","-1","-1"
"Kokkola Santahaka","2016","5","5","03:00","-1","-1"
"Kokkola Santahaka","2016","5","6","03:00","-1","-1"
"Kokkola Santahaka","2016","5","7","03:00","-1","-1"
"Kokkola Santahaka","2016","5","8","03:00","-1","-1"
"Kokkola Santahaka","2016","5","9","03:00","0.2","-1"
